date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:31:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jan%202024%2016:31:17%20GMT	https://specter.solutions/?p=3583	/home/kim/websites/specter/specter.solutions/index260c.html	(from https://specter.solutions/ecdsa-is-not-that-bad-two-party-signing-without-schnorr-or-bls/)
17:31:18	2773/2773	---MCZ	200	added ('OK')	text/xml	date:Wed,%2003%20Jan%202024%2016:31:17%20GMT	https://specter.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspecter.solutions%2Fecdsa-is-not-that-bad-two-party-signing-without-schnorr-or-bls%2F&format=xml	/home/kim/websites/specter/specter.solutions/wp-json/oembed/1.0/embed95f5	(from https://specter.solutions/ecdsa-is-not-that-bad-two-party-signing-without-schnorr-or-bls/)
17:31:19	159005/159005	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202024%2016:31:19%20GMT	https://specter.solutions/2018/10/14/	/home/kim/websites/specter/specter.solutions/2018/10/14/index.html	(from https://specter.solutions/ecdsa-is-not-that-bad-two-party-signing-without-schnorr-or-bls/)
17:31:20	1172368/1172368	---M--	200	added ('OK')	application/pdf	date:Sun,%2031%20Oct%202021%2008:25:07%20GMT	https://eprint.iacr.org/2017/552.pdf	/home/kim/websites/specter/eprint.iacr.org/2017/2017-552.pdf	(from https://specter.solutions/ecdsa-is-not-that-bad-two-party-signing-without-schnorr-or-bls/)
17:31:20	412286/412286	---M--	200	added ('OK')	image/png	etag:%22600f33e5-64a7e%22	https://specter.solutions/wp-content/uploads/2021/01/1-4oJV59a7EMNgiKrbGtWhrA@2x-895x1024.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2021/01/1-4oJV59a7EMNgiKrbGtWhrA@2x-895x1024.png	(from https://specter.solutions/ecdsa-is-not-that-bad-two-party-signing-without-schnorr-or-bls/)
17:31:38	161444/161444	---M--	200	added ('OK')	application/pdf	etag:%22276a4-56ad8de344140%22	https://lists.linuxfoundation.org/pipermail/lightning-dev/attachments/20180426/fe978423/attachment-0001.pdf	/home/kim/websites/specter/lists.linuxfoundation.org/pipermail/lightning-dev/attachments/20180426/fe978423/attachment-0001.pdf	(from https://specter.solutions/ecdsa-is-not-that-bad-two-party-signing-without-schnorr-or-bls/)
17:31:40	185892/185892	---M--	200	added ('OK')	application/pdf	etag:%222d624-4350e088d5d06%22	http://www.cs.tau.ac.il/~fiat/crypt07/papers/Pai99pai.pdf	/home/kim/websites/specter/www.cs.tau.ac.il/_fiat/crypt07/papers/Pai99pai.pdf	(from https://specter.solutions/ecdsa-is-not-that-bad-two-party-signing-without-schnorr-or-bls/)
17:31:40	921283/921283	---M--	200	added ('OK')	application/pdf	date:Wed,%2027%20Jan%202016%2000:57:17%20GMT	https://eprint.iacr.org/2016/013.pdf	/home/kim/websites/specter/eprint.iacr.org/2016/2016-013.pdf	(from https://specter.solutions/ecdsa-is-not-that-bad-two-party-signing-without-schnorr-or-bls/)
17:31:40	35155/35155	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jan%202024%2016:31:40%20GMT	https://specter.solutions/wp-json/wp/v2/posts/3671	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/posts/3671.json	(from https://specter.solutions/bls-signatures-better-than-schnorr/)
17:31:41	795082/795082	---M--	200	added ('OK')	application/pdf	date:Tue,%2018%20Dec%202018%2011:37:30%20GMT	https://eprint.iacr.org/2018/472.pdf	/home/kim/websites/specter/eprint.iacr.org/2018/2018-472.pdf	(from https://specter.solutions/ecdsa-is-not-that-bad-two-party-signing-without-schnorr-or-bls/)
17:31:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jan%202024%2016:31:41%20GMT	https://specter.solutions/?p=3671	/home/kim/websites/specter/specter.solutions/indexace5.html	(from https://specter.solutions/bls-signatures-better-than-schnorr/)
17:31:42	804/804	---MC-	200	added ('OK')	application/rss+xml	etag:%229a00df8f54859554c8c60229bdf45018%22	https://specter.solutions/bls-signatures-better-than-schnorr/feed/	/home/kim/websites/specter/specter.solutions/bls-signatures-better-than-schnorr/feed/index.html	(from https://specter.solutions/bls-signatures-better-than-schnorr/)
17:31:42	2433/2433	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jan%202024%2016:31:42%20GMT	https://specter.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspecter.solutions%2Fbls-signatures-better-than-schnorr%2F	/home/kim/websites/specter/specter.solutions/wp-json/oembed/1.0/embed9732.json	(from https://specter.solutions/bls-signatures-better-than-schnorr/)
17:31:43	2631/2631	---MCZ	200	added ('OK')	text/xml	date:Wed,%2003%20Jan%202024%2016:31:43%20GMT	https://specter.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspecter.solutions%2Fbls-signatures-better-than-schnorr%2F&format=xml	/home/kim/websites/specter/specter.solutions/wp-json/oembed/1.0/embede216	(from https://specter.solutions/bls-signatures-better-than-schnorr/)
17:31:43	209060/209060	---M--	200	added ('OK')	application/pdf	etag:%22330a4-424716f4c0500%22	https://www.iacr.org/archive/asiacrypt2001/22480516.pdf	/home/kim/websites/specter/www.iacr.org/archive/asiacrypt2001/22480516.pdf	(from https://specter.solutions/bls-signatures-better-than-schnorr/)
17:31:45	158964/158964	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202024%2016:31:44%20GMT	https://specter.solutions/2018/06/25/	/home/kim/websites/specter/specter.solutions/2018/06/25/index.html	(from https://specter.solutions/bls-signatures-better-than-schnorr/)
17:31:47	563913/563913	---M--	200	added ('OK')	application/pdf	date:Sun,%2010%20Jun%202018%2010:19:28%20GMT	https://eprint.iacr.org/2018/483.pdf	/home/kim/websites/specter/eprint.iacr.org/2018/2018-483.pdf	(from https://specter.solutions/bls-signatures-better-than-schnorr/)
17:31:48	383590/383590	---M--	200	added ('OK')	image/png	etag:%22600f3960-5da66%22	https://specter.solutions/wp-content/uploads/2021/01/1-3ONrQQr0leQSUCaKeBXITA@2x-878x1024.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2021/01/1-3ONrQQr0leQSUCaKeBXITA@2x-878x1024.png	(from https://specter.solutions/bls-signatures-better-than-schnorr/)
17:31:50	285782/285782	---M--	200	added ('OK')	image/png	etag:%22600f39ea-45c56%22	https://specter.solutions/wp-content/uploads/2021/01/1-IpmIdJLR36iHnOHq1OqHnw@2x-1024x793.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2021/01/1-IpmIdJLR36iHnOHq1OqHnw@2x-1024x793.png	(from https://specter.solutions/bls-signatures-better-than-schnorr/)
17:31:50	659925/659925	---M--	200	added ('OK')	application/pdf	etag:%224f612294-a11d5-5640b8d15fe80%22	https://crypto.stanford.edu/pbc/thesis.pdf	/home/kim/websites/specter/crypto.stanford.edu/pbc/thesis.pdf	(from https://specter.solutions/bls-signatures-better-than-schnorr/)
17:31:50	432611/432611	---M--	200	added ('OK')	image/png	etag:%22600f3a2a-699e3%22	https://specter.solutions/wp-content/uploads/2021/01/1-CyqBtsUTnME5R4QTU_ZZCg@2x-1024x1022.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2021/01/1-CyqBtsUTnME5R4QTU_ZZCg@2x-1024x1022.png	(from https://specter.solutions/bls-signatures-better-than-schnorr/)
17:31:51	30198/30198	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jan%202024%2016:31:50%20GMT	https://specter.solutions/wp-json/wp/v2/posts/3703	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/posts/3703.json	(from https://specter.solutions/how-schnorr-signatures-may-improve-bitcoin/)
17:31:51	827/827	---MC-	200	added ('OK')	application/rss+xml	etag:%229a00df8f54859554c8c60229bdf45018%22	https://specter.solutions/how-schnorr-signatures-may-improve-bitcoin/feed/	/home/kim/websites/specter/specter.solutions/how-schnorr-signatures-may-improve-bitcoin/feed/index.html	(from https://specter.solutions/how-schnorr-signatures-may-improve-bitcoin/)
17:31:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jan%202024%2016:31:52%20GMT	https://specter.solutions/?p=3703	/home/kim/websites/specter/specter.solutions/index00d1.html	(from https://specter.solutions/how-schnorr-signatures-may-improve-bitcoin/)
17:31:53	2470/2470	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jan%202024%2016:31:52%20GMT	https://specter.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspecter.solutions%2Fhow-schnorr-signatures-may-improve-bitcoin%2F	/home/kim/websites/specter/specter.solutions/wp-json/oembed/1.0/embed8365.json	(from https://specter.solutions/how-schnorr-signatures-may-improve-bitcoin/)
17:31:53	2668/2668	---MCZ	200	added ('OK')	text/xml	date:Wed,%2003%20Jan%202024%2016:31:53%20GMT	https://specter.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspecter.solutions%2Fhow-schnorr-signatures-may-improve-bitcoin%2F&format=xml	/home/kim/websites/specter/specter.solutions/wp-json/oembed/1.0/embed87b9	(from https://specter.solutions/how-schnorr-signatures-may-improve-bitcoin/)
17:31:55	158974/158974	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202024%2016:31:54%20GMT	https://specter.solutions/2018/06/23/	/home/kim/websites/specter/specter.solutions/2018/06/23/index.html	(from https://specter.solutions/how-schnorr-signatures-may-improve-bitcoin/)
17:31:56	651648/651648	---M--	200	added ('OK')	application/pdf	date:Sun,%2020%20May%202018%2019:19:09%20GMT	https://eprint.iacr.org/2018/068.pdf	/home/kim/websites/specter/eprint.iacr.org/2018/2018-068.pdf	(from https://specter.solutions/how-schnorr-signatures-may-improve-bitcoin/)
17:31:57	233357/233357	---M--	200	added ('OK')	image/png	etag:%22600f424a-38f8d%22	https://specter.solutions/wp-content/uploads/2021/01/1-hIjYiOdjwBVqdRpa5lrJOg@2x-1024x956.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2021/01/1-hIjYiOdjwBVqdRpa5lrJOg@2x-1024x956.png	(from https://specter.solutions/how-schnorr-signatures-may-improve-bitcoin/)
17:31:57	444400/444400	---M--	200	added ('OK')	image/png	etag:%22600f4181-6c7f0%22	https://specter.solutions/wp-content/uploads/2021/01/1-aWEbhqQIpHXZgvNpRSi54g@2x-991x1024.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2021/01/1-aWEbhqQIpHXZgvNpRSi54g@2x-991x1024.png	(from https://specter.solutions/how-schnorr-signatures-may-improve-bitcoin/)
17:31:59	79832/79832	---M--	200	added ('OK')	image/png	etag:%22600f4293-137d8%22	https://specter.solutions/wp-content/uploads/2021/01/1-ZVUPaZBVXs-ORSI_rrh0fw@2x-1024x364.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2021/01/1-ZVUPaZBVXs-ORSI_rrh0fw@2x-1024x364.png	(from https://specter.solutions/how-schnorr-signatures-may-improve-bitcoin/)
17:32:00	110403/110403	---M--	200	added ('OK')	image/png	etag:%22600f42f5-1af43%22	https://specter.solutions/wp-content/uploads/2021/01/1-tIO2Vm-ZjS8JtsgKYT-Tww@2x-1024x425.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2021/01/1-tIO2Vm-ZjS8JtsgKYT-Tww@2x-1024x425.png	(from https://specter.solutions/how-schnorr-signatures-may-improve-bitcoin/)
17:32:02	3287/3287	---MCZ	200	added ('OK')	text/css	etag:W/%2263ec1239-cd7%22	https://specter.solutions/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=7.4.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.minfbed.css	(from https://specter.solutions/shop/specter-shield/)
17:32:02	1512296/1512296	---M--	200	added ('OK')	image/png	etag:%225fc053de-171368%22	https://specter.solutions/wp-content/uploads/2020/10/Exploded-Cropped.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2020/10/Exploded-Cropped.png	(from https://specter.solutions/shop/specter-shield/)
17:32:04	7887/7887	---MCZ	200	added ('OK')	text/css	etag:W/%2263ec1239-1ecf%22	https://specter.solutions/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=7.4.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.minfbed.css	(from https://specter.solutions/shop/specter-shield/)
17:32:05	6521/6521	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jan%202024%2016:32:04%20GMT	https://specter.solutions/wp-json/wp/v2/product/2940	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/product/2940.json	(from https://specter.solutions/shop/specter-shield/)
17:32:06	2315/2315	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jan%202024%2016:32:05%20GMT	https://specter.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspecter.solutions%2Fshop%2Fspecter-shield%2F	/home/kim/websites/specter/specter.solutions/wp-json/oembed/1.0/embedabf5.json	(from https://specter.solutions/shop/specter-shield/)
17:32:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jan%202024%2016:32:06%20GMT	https://specter.solutions/?p=2940	/home/kim/websites/specter/specter.solutions/index20df.html	(from https://specter.solutions/shop/specter-shield/)
17:32:07	2511/2511	---MCZ	200	added ('OK')	text/xml	date:Wed,%2003%20Jan%202024%2016:32:06%20GMT	https://specter.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspecter.solutions%2Fshop%2Fspecter-shield%2F&format=xml	/home/kim/websites/specter/specter.solutions/wp-json/oembed/1.0/embed2512	(from https://specter.solutions/shop/specter-shield/)
17:32:10	1544239/1544239	---M--	200	added ('OK')	image/png	etag:%225fc05705-17902f%22	https://specter.solutions/wp-content/uploads/2020/11/Complete-DIY-e1606440709104.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2020/11/Complete-DIY-e1606440709104.png	(from https://specter.solutions/shop/specter-shield/)
17:32:12	761412/761412	---M--	200	added ('OK')	image/png	etag:%225fc0593c-b9e44%22	https://specter.solutions/wp-content/uploads/2020/11/Discovery-Board-e1606441275278.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2020/11/Discovery-Board-e1606441275278.png	(from https://specter.solutions/shop/specter-shield/)
17:32:14	2666/2666	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263ec1239-a6a%22	https://specter.solutions/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js?ver=1.7.21-wc.7.4.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min6148.js	(from https://specter.solutions/shop/specter-shield/)
17:32:15	22741/22741	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263ec1239-58d5%22	https://specter.solutions/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min.js?ver=2.7.2-wc.7.4.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min0913.js	(from https://specter.solutions/shop/specter-shield/)
17:32:16	30927/30927	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263ec1239-78cf%22	https://specter.solutions/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=4.1.1-wc.7.4.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min5e18.js	(from https://specter.solutions/shop/specter-shield/)
17:32:17	9652/9652	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263ec1239-25b4%22	https://specter.solutions/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1-wc.7.4.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min5e18.js	(from https://specter.solutions/shop/specter-shield/)
17:32:18	6241/6241	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263ec1239-1861%22	https://specter.solutions/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=7.4.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/woocommerce/assets/js/frontend/single-product.minfbed.js	(from https://specter.solutions/shop/specter-shield/)
17:32:21	257722/257722	---M--	200	added ('OK')	image/png	etag:%22617162a9-3eeba%22	https://specter.solutions/wp-content/uploads/2021/10/Screen-Shot-2021-10-21-at-2.26.41-PM-1024x626.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2021/10/Screen-Shot-2021-10-21-at-2.26.41-PM-1024x626.png	(from https://specter.solutions/2021/10/19/)
17:32:22	180969/180969	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202024%2016:32:20%20GMT	https://specter.solutions/category/bitcoin/	/home/kim/websites/specter/specter.solutions/category/bitcoin/index.html	(from https://specter.solutions/2021/10/19/)
17:32:23	256473/256473	---M--	200	added ('OK')	image/png	etag:%22617164c7-3e9d9%22	https://specter.solutions/wp-content/uploads/2021/10/Screen-Shot-2021-10-21-at-2.26.45-PM-1024x626.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2021/10/Screen-Shot-2021-10-21-at-2.26.45-PM-1024x626.png	(from https://specter.solutions/2021/10/20/)
17:32:24	169191/169191	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202024%2016:32:22%20GMT	https://specter.solutions/category/bitcoin/liquid/	/home/kim/websites/specter/specter.solutions/category/bitcoin/liquid/index.html	(from https://specter.solutions/2021/10/19/)
17:32:24	166959/166959	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202024%2016:32:22%20GMT	https://specter.solutions/author/specterteam/	/home/kim/websites/specter/specter.solutions/author/specterteam/index.html	(from https://specter.solutions/2021/10/19/)
17:32:24	160343/160343	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202024%2016:32:23%20GMT	https://specter.solutions/author/anonymous/	/home/kim/websites/specter/specter.solutions/author/anonymous/index.html	(from https://specter.solutions/2021/10/20/)
17:32:25	276931/276931	---M--	200	added ('OK')	image/png	etag:%22617167c5-439c3%22	https://specter.solutions/wp-content/uploads/2021/10/Screen-Shot-2021-10-21-at-2.26.49-PM-1024x626.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2021/10/Screen-Shot-2021-10-21-at-2.26.49-PM-1024x626.png	(from https://specter.solutions/2021/10/21/)
17:32:26	179069/179069	---M--	200	added ('OK')	image/png	etag:%2261730525-2bb7d%22	https://specter.solutions/wp-content/uploads/2021/10/Screen-Shot-2021-10-22-at-8.33.16-PM-1024x527.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2021/10/Screen-Shot-2021-10-22-at-8.33.16-PM-1024x527.png	(from https://specter.solutions/2021/10/22/)
17:32:27	157878/157878	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202024%2016:32:26%20GMT	https://specter.solutions/category/uncategorized/	/home/kim/websites/specter/specter.solutions/category/uncategorized/index.html	(from https://specter.solutions/2023/07/16/)
17:32:27	158833/158833	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202024%2016:32:26%20GMT	https://specter.solutions/author/elementor-zuekhj/	/home/kim/websites/specter/specter.solutions/author/elementor-zuekhj/index.html	(from https://specter.solutions/2023/07/16/)
17:32:27	169091/169091	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202024%2016:32:26%20GMT	https://specter.solutions/author/stepan-snigirev/	/home/kim/websites/specter/specter.solutions/author/stepan-snigirev/index.html	(from https://specter.solutions/2019/01/05/)
17:32:28	216395/216395	---M--	200	added ('OK')	image/png	etag:%22600f34b5-34d4b%22	https://specter.solutions/wp-content/uploads/2021/01/1-4oJV59a7EMNgiKrbGtWhrA@2x-1-1024x543.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2021/01/1-4oJV59a7EMNgiKrbGtWhrA@2x-1-1024x543.png	(from https://specter.solutions/2018/10/14/)
17:32:30	162686/162686	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202024%2016:32:28%20GMT	https://specter.solutions/category/blockchain/	/home/kim/websites/specter/specter.solutions/category/blockchain/index.html	(from https://specter.solutions/2018/06/25/)
17:32:30	165760/165760	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202024%2016:32:28%20GMT	https://specter.solutions/category/math/	/home/kim/websites/specter/specter.solutions/category/math/index.html	(from https://specter.solutions/2018/10/14/)
17:32:30	165896/165896	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202024%2016:32:28%20GMT	https://specter.solutions/category/cryptography/	/home/kim/websites/specter/specter.solutions/category/cryptography/index.html	(from https://specter.solutions/2018/10/14/)
17:32:31	160030/160030	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jan%202024%2016:32:29%20GMT	https://specter.solutions/product-category/specter-parts/	/home/kim/websites/specter/specter.solutions/product-category/specter-parts/index.html	(from https://specter.solutions/shop/specter-shield/)
17:32:32	606/606	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jan%202024%2016:32:31%20GMT	https://specter.solutions/wp-json/wp/v2/categories/30	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/categories/30.json	(from https://specter.solutions/category/bitcoin/)
17:32:33	710/710	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jan%202024%2016:32:32%20GMT	https://specter.solutions/wp-json/wp/v2/categories/41	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/categories/41.json	(from https://specter.solutions/category/bitcoin/liquid/)
17:32:34	190038/190038	---MC-	200	added ('OK')	application/rss+xml	etag:%229a00df8f54859554c8c60229bdf45018%22	https://specter.solutions/category/bitcoin/feed/	/home/kim/websites/specter/specter.solutions/category/bitcoin/feed/index.html	(from https://specter.solutions/category/bitcoin/)
17:32:34	81926/81926	---MC-	200	added ('OK')	application/rss+xml	etag:%229a00df8f54859554c8c60229bdf45018%22	https://specter.solutions/category/bitcoin/liquid/feed/	/home/kim/websites/specter/specter.solutions/category/bitcoin/liquid/feed/index.html	(from https://specter.solutions/category/bitcoin/liquid/)
17:32:35	1195/1195	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jan%202024%2016:32:34%20GMT	https://specter.solutions/wp-json/wp/v2/users/4	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/users/4.json	(from https://specter.solutions/author/specterteam/)
17:32:35	4977/4977	---M--	200	added ('OK')	image/jpeg	etag:%2260756e4b-1371%22	https://specter.solutions/wp-content/uploads/2019/07/Moritz-150x150.jpg	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2019/07/Moritz-150x150.jpg	(from https://specter.solutions/author/specterteam/)
17:32:36	61155/61155	---MC-	200	added ('OK')	application/rss+xml	etag:%229a00df8f54859554c8c60229bdf45018%22	https://specter.solutions/author/specterteam/feed/	/home/kim/websites/specter/specter.solutions/author/specterteam/feed/index.html	(from https://specter.solutions/author/specterteam/)
17:32:37	1194/1194	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jan%202024%2016:32:36%20GMT	https://specter.solutions/wp-json/wp/v2/users/7	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/users/7.json	(from https://specter.solutions/author/anonymous/)
17:32:37	4754/4754	---M--	200	added ('OK')	image/jpeg	etag:%22600df017-1292%22	https://specter.solutions/wp-content/uploads/2021/01/specter-01-150x150.jpg	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2021/01/specter-01-150x150.jpg	(from https://specter.solutions/author/anonymous/)
17:32:38	21936/21936	---MC-	200	added ('OK')	application/rss+xml	etag:%229a00df8f54859554c8c60229bdf45018%22	https://specter.solutions/author/anonymous/feed/	/home/kim/websites/specter/specter.solutions/author/anonymous/feed/index.html	(from https://specter.solutions/author/anonymous/)
17:32:39	621/621	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jan%202024%2016:32:38%20GMT	https://specter.solutions/wp-json/wp/v2/categories/1	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/categories/1.json	(from https://specter.solutions/category/uncategorized/)
17:32:39	1746/1746	---MC-	200	added ('OK')	application/rss+xml	etag:%229a00df8f54859554c8c60229bdf45018%22	https://specter.solutions/category/uncategorized/feed/	/home/kim/websites/specter/specter.solutions/category/uncategorized/feed/index.html	(from https://specter.solutions/category/uncategorized/)
17:32:40	1244/1244	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jan%202024%2016:32:39%20GMT	https://specter.solutions/wp-json/wp/v2/users/8	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/users/8.json	(from https://specter.solutions/author/elementor-zuekhj/)
17:32:40	1747/1747	---MC-	200	added ('OK')	application/rss+xml	etag:%229a00df8f54859554c8c60229bdf45018%22	https://specter.solutions/author/elementor-zuekhj/feed/	/home/kim/websites/specter/specter.solutions/author/elementor-zuekhj/feed/index.html	(from https://specter.solutions/author/elementor-zuekhj/)
17:32:41	1200/1200	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jan%202024%2016:32:40%20GMT	https://specter.solutions/wp-json/wp/v2/users/6	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/users/6.json	(from https://specter.solutions/author/stepan-snigirev/)
17:32:41	4050/4050	---M--	200	added ('OK')	image/jpeg	etag:%225f4d5855-fd2%22	https://specter.solutions/wp-content/uploads/2020/08/stepan-150x150.jpg	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2020/08/stepan-150x150.jpg	(from https://specter.solutions/author/stepan-snigirev/)
17:32:42	109281/109281	---MC-	200	added ('OK')	application/rss+xml	etag:%229a00df8f54859554c8c60229bdf45018%22	https://specter.solutions/author/stepan-snigirev/feed/	/home/kim/websites/specter/specter.solutions/author/stepan-snigirev/feed/index.html	(from https://specter.solutions/author/stepan-snigirev/)
17:32:43	621/621	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jan%202024%2016:32:42%20GMT	https://specter.solutions/wp-json/wp/v2/categories/40	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/categories/40.json	(from https://specter.solutions/category/cryptography/)
17:32:44	597/597	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jan%202024%2016:32:43%20GMT	https://specter.solutions/wp-json/wp/v2/categories/39	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/categories/39.json	(from https://specter.solutions/category/math/)
17:32:44	83075/83075	---MC-	200	added ('OK')	application/rss+xml	etag:%229a00df8f54859554c8c60229bdf45018%22	https://specter.solutions/category/cryptography/feed/	/home/kim/websites/specter/specter.solutions/category/cryptography/feed/index.html	(from https://specter.solutions/category/cryptography/)
17:32:45	615/615	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jan%202024%2016:32:44%20GMT	https://specter.solutions/wp-json/wp/v2/categories/38	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/categories/38.json	(from https://specter.solutions/category/blockchain/)
17:32:45	83051/83051	---MC-	200	added ('OK')	application/rss+xml	etag:%229a00df8f54859554c8c60229bdf45018%22	https://specter.solutions/category/math/feed/	/home/kim/websites/specter/specter.solutions/category/math/feed/index.html	(from https://specter.solutions/category/math/)
17:32:46	643/643	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jan%202024%2016:32:45%20GMT	https://specter.solutions/wp-json/wp/v2/product_cat/25	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/product_cat/25.json	(from https://specter.solutions/product-category/specter-parts/)
